Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga
73,Sulawesi Selatan,Gula Pasir Lokal/Curah,2021,Januari,"Rp13,751"
74,Sulawesi Tenggara,Gula Pasir Lokal/Curah,2021,Januari,"Rp14,764"
75,Gorontalo,Gula Pasir Lokal/Curah,2021,Januari,"Rp13,563"
76,Sulawesi Barat,Gula Pasir Lokal/Curah,2021,Januari,"Rp13,625"
81,Maluku,Gula Pasir Lokal/Curah,2021,Januari,"Rp16,349"
82,Maluku Utara,Gula Pasir Lokal/Curah,2021,Januari,"Rp15,809"
91,Papua Barat,Gula Pasir Lokal/Curah,2021,Januari,"Rp16,012"
94,Papua,Gula Pasir Lokal/Curah,2021,Januari,"Rp15,484"
11,Aceh,Minyak Goreng Kemasan,2021,Januari,"Rp12,690"
12,Sumatera Utara,Minyak Goreng Kemasan,2021,Januari,"Rp12,307"
13,Sumatera Barat,Minyak Goreng Kemasan,2021,Januari,"Rp12,206"
14,Riau,Minyak Goreng Kemasan,2021,Januari,"Rp12,486"
15,Jambi,Minyak Goreng Kemasan,2021,Januari,"Rp12,037"
16,Sumatera Selatan,Minyak Goreng Kemasan,2021,Januari,"Rp11,640"
17,Bengkulu,Minyak Goreng Kemasan,2021,Januari,"Rp11,973"
18,Lampung,Minyak Goreng Kemasan,2021,Januari,"Rp12,062"
19,Kepulauan Bangka Belitung,Minyak Goreng Kemasan,2021,Januari,"Rp11,791"
21,Kepulauan Riau,Minyak Goreng Kemasan,2021,Januari,"Rp11,759"
31,DKI Jakarta,Minyak Goreng Kemasan,2021,Januari,"Rp12,841"
32,Jawa Barat,Minyak Goreng Kemasan,2021,Januari,"Rp12,587"
33,Jawa Tengah,Minyak Goreng Kemasan,2021,Januari,"Rp12,155"
34,DI Yogyakarta,Minyak Goreng Kemasan,2021,Januari,"Rp11,750"
35,Jawa Timur,Minyak Goreng Kemasan,2021,Januari,"Rp12,122"
36,Banten,Minyak Goreng Kemasan,2021,Januari,"Rp11,605"
51,Bali,Minyak Goreng Kemasan,2021,Januari,"Rp13,669"
52,Nusa Tenggara Barat,Minyak Goreng Kemasan,2021,Januari,"Rp13,174"
53,Nusa Tenggara Timur,Minyak Goreng Kemasan,2021,Januari,"Rp13,669"
61,Kalimantan Barat,Minyak Goreng Kemasan,2021,Januari,"Rp12,805"
62,Kalimantan Tengah,Minyak Goreng Kemasan,2021,Januari,"Rp12,563"
63,Kalimantan Selatan,Minyak Goreng Kemasan,2021,Januari,"Rp11,684"
64,Kalimantan Timur,Minyak Goreng Kemasan,2021,Januari,"Rp13,083"
65,Kalimantan Utara,Minyak Goreng Kemasan,2021,Januari,-
71,Sulawesi Utara,Minyak Goreng Kemasan,2021,Januari,"Rp13,761"
72,Sulawesi Tengah,Minyak Goreng Kemasan,2021,Januari,"Rp13,559"
73,Sulawesi Selatan,Minyak Goreng Kemasan,2021,Januari,"Rp12,562"
74,Sulawesi Tenggara,Minyak Goreng Kemasan,2021,Januari,"Rp13,467"
75,Gorontalo,Minyak Goreng Kemasan,2021,Januari,"Rp13,927"
76,Sulawesi Barat,Minyak Goreng Kemasan,2021,Januari,"Rp13,334"
81,Maluku,Minyak Goreng Kemasan,2021,Januari,"Rp14,010"
82,Maluku Utara,Minyak Goreng Kemasan,2021,Januari,"Rp13,969"
91,Papua Barat,Minyak Goreng Kemasan,2021,Januari,"Rp14,706"
94,Papua,Minyak Goreng Kemasan,2021,Januari,"Rp14,061"
11,Aceh,Beras Premium,2021,Februari,"Rp11,925"
12,Sumatera Utara,Beras Premium,2021,Februari,"Rp12,454"
13,Sumatera Barat,Beras Premium,2021,Februari,"Rp13,194"
14,Riau,Beras Premium,2021,Februari,"Rp14,637"
15,Jambi,Beras Premium,2021,Februari,"Rp12,249"
16,Sumatera Selatan,Beras Premium,2021,Februari,"Rp11,597"
17,Bengkulu,Beras Premium,2021,Februari,"Rp11,836"
18,Lampung,Beras Premium,2021,Februari,"Rp11,482"
19,Kepulauan Bangka Belitung,Beras Premium,2021,Februari,"Rp12,667"
21,Kepulauan Riau,Beras Premium,2021,Februari,"Rp13,799"
31,DKI Jakarta,Beras Premium,2021,Februari,"Rp12,366"
32,Jawa Barat,Beras Premium,2021,Februari,"Rp11,447"
33,Jawa Tengah,Beras Premium,2021,Februari,"Rp11,655"
34,DI Yogyakarta,Beras Premium,2021,Februari,"Rp11,622"
35,Jawa Timur,Beras Premium,2021,Februari,"Rp11,513"
36,Banten,Beras Premium,2021,Februari,"Rp11,171"
51,Bali,Beras Premium,2021,Februari,"Rp11,993"
52,Nusa Tenggara Barat,Beras Premium,2021,Februari,"Rp11,886"
53,Nusa Tenggara Timur,Beras Premium,2021,Februari,"Rp12,285"
61,Kalimantan Barat,Beras Premium,2021,Februari,"Rp13,845"
62,Kalimantan Tengah,Beras Premium,2021,Februari,"Rp14,426"
63,Kalimantan Selatan,Beras Premium,2021,Februari,"Rp14,299"
64,Kalimantan Timur,Beras Premium,2021,Februari,"Rp13,167"
65,Kalimantan Utara,Beras Premium,2021,Februari,"Rp13,938"
71,Sulawesi Utara,Beras Premium,2021,Februari,"Rp12,223"
72,Sulawesi Tengah,Beras Premium,2021,Februari,"Rp11,641"
73,Sulawesi Selatan,Beras Premium,2021,Februari,"Rp10,973"
74,Sulawesi Tenggara,Beras Premium,2021,Februari,"Rp12,240"
75,Gorontalo,Beras Premium,2021,Februari,"Rp11,265"
76,Sulawesi Barat,Beras Premium,2021,Februari,"Rp11,064"
81,Maluku,Beras Premium,2021,Februari,"Rp14,266"
82,Maluku Utara,Beras Premium,2021,Februari,"Rp14,400"
91,Papua Barat,Beras Premium,2021,Februari,"Rp14,770"
94,Papua,Beras Premium,2021,Februari,"Rp14,851"
11,Aceh,Beras Medium,2021,Februari,"Rp10,873"
12,Sumatera Utara,Beras Medium,2021,Februari,"Rp11,311"
13,Sumatera Barat,Beras Medium,2021,Februari,"Rp11,754"
14,Riau,Beras Medium,2021,Februari,"Rp12,449"
15,Jambi,Beras Medium,2021,Februari,"Rp10,951"
16,Sumatera Selatan,Beras Medium,2021,Februari,"Rp10,440"
17,Bengkulu,Beras Medium,2021,Februari,"Rp10,139"
18,Lampung,Beras Medium,2021,Februari,"Rp10,376"
19,Kepulauan Bangka Belitung,Beras Medium,2021,Februari,"Rp10,302"
21,Kepulauan Riau,Beras Medium,2021,Februari,"Rp12,625"
31,DKI Jakarta,Beras Medium,2021,Februari,"Rp11,381"
32,Jawa Barat,Beras Medium,2021,Februari,"Rp10,157"
33,Jawa Tengah,Beras Medium,2021,Februari,"Rp10,090"
34,DI Yogyakarta,Beras Medium,2021,Februari,"Rp9,881"
35,Jawa Timur,Beras Medium,2021,Februari,"Rp10,331"
36,Banten,Beras Medium,2021,Februari,"Rp10,367"
51,Bali,Beras Medium,2021,Februari,"Rp10,834"
52,Nusa Tenggara Barat,Beras Medium,2021,Februari,"Rp10,752"
53,Nusa Tenggara Timur,Beras Medium,2021,Februari,"Rp11,216"
61,Kalimantan Barat,Beras Medium,2021,Februari,"Rp12,504"
62,Kalimantan Tengah,Beras Medium,2021,Februari,"Rp12,732"
63,Kalimantan Selatan,Beras Medium,2021,Februari,"Rp11,699"
64,Kalimantan Timur,Beras Medium,2021,Februari,"Rp11,624"
65,Kalimantan Utara,Beras Medium,2021,Februari,"Rp12,315"
71,Sulawesi Utara,Beras Medium,2021,Februari,"Rp11,063"
72,Sulawesi Tengah,Beras Medium,2021,Februari,"Rp10,499"
73,Sulawesi Selatan,Beras Medium,2021,Februari,"Rp9,745"
74,Sulawesi Tenggara,Beras Medium,2021,Februari,"Rp10,440"
75,Gorontalo,Beras Medium,2021,Februari,"Rp10,496"
76,Sulawesi Barat,Beras Medium,2021,Februari,"Rp9,940"
81,Maluku,Beras Medium,2021,Februari,"Rp12,152"
82,Maluku Utara,Beras Medium,2021,Februari,"Rp12,761"
91,Papua Barat,Beras Medium,2021,Februari,"Rp12,409"
94,Papua,Beras Medium,2021,Februari,"Rp12,319"
11,Aceh,Kedelai Biji Kering,2021,Februari,"Rp10,344"
12,Sumatera Utara,Kedelai Biji Kering,2021,Februari,"Rp9,775"
13,Sumatera Barat,Kedelai Biji Kering,2021,Februari,"Rp10,707"
14,Riau,Kedelai Biji Kering,2021,Februari,"Rp10,937"
15,Jambi,Kedelai Biji Kering,2021,Februari,"Rp10,617"
16,Sumatera Selatan,Kedelai Biji Kering,2021,Februari,"Rp10,070"
17,Bengkulu,Kedelai Biji Kering,2021,Februari,"Rp8,764"
18,Lampung,Kedelai Biji Kering,2021,Februari,"Rp10,917"
19,Kepulauan Bangka Belitung,Kedelai Biji Kering,2021,Februari,"Rp10,120"
21,Kepulauan Riau,Kedelai Biji Kering,2021,Februari,"Rp11,444"
31,DKI Jakarta,Kedelai Biji Kering,2021,Februari,"Rp12,194"
32,Jawa Barat,Kedelai Biji Kering,2021,Februari,"Rp10,952"
33,Jawa Tengah,Kedelai Biji Kering,2021,Februari,"Rp9,944"
34,DI Yogyakarta,Kedelai Biji Kering,2021,Februari,"Rp11,039"
35,Jawa Timur,Kedelai Biji Kering,2021,Februari,"Rp10,083"
36,Banten,Kedelai Biji Kering,2021,Februari,"Rp10,966"
51,Bali,Kedelai Biji Kering,2021,Februari,"Rp10,677"
52,Nusa Tenggara Barat,Kedelai Biji Kering,2021,Februari,"Rp12,860"
53,Nusa Tenggara Timur,Kedelai Biji Kering,2021,Februari,"Rp12,754"
61,Kalimantan Barat,Kedelai Biji Kering,2021,Februari,"Rp10,425"
62,Kalimantan Tengah,Kedelai Biji Kering,2021,Februari,"Rp12,414"
63,Kalimantan Selatan,Kedelai Biji Kering,2021,Februari,"Rp11,849"
64,Kalimantan Timur,Kedelai Biji Kering,2021,Februari,"Rp12,341"
65,Kalimantan Utara,Kedelai Biji Kering,2021,Februari,"Rp13,857"
71,Sulawesi Utara,Kedelai Biji Kering,2021,Februari,"Rp8,371"
72,Sulawesi Tengah,Kedelai Biji Kering,2021,Februari,"Rp9,566"
73,Sulawesi Selatan,Kedelai Biji Kering,2021,Februari,"Rp10,954"
74,Sulawesi Tenggara,Kedelai Biji Kering,2021,Februari,"Rp11,719"
75,Gorontalo,Kedelai Biji Kering,2021,Februari,-
76,Sulawesi Barat,Kedelai Biji Kering,2021,Februari,"Rp12,268"
81,Maluku,Kedelai Biji Kering,2021,Februari,"Rp12,266"
82,Maluku Utara,Kedelai Biji Kering,2021,Februari,"Rp10,000"
91,Papua Barat,Kedelai Biji Kering,2021,Februari,"Rp14,255"
94,Papua,Kedelai Biji Kering,2021,Februari,"Rp12,093"
11,Aceh,Bawang Merah,2021,Februari,"Rp31,971"
12,Sumatera Utara,Bawang Merah,2021,Februari,"Rp29,381"
13,Sumatera Barat,Bawang Merah,2021,Februari,"Rp25,836"
14,Riau,Bawang Merah,2021,Februari,"Rp28,384"
15,Jambi,Bawang Merah,2021,Februari,"Rp25,951"
16,Sumatera Selatan,Bawang Merah,2021,Februari,"Rp30,775"
17,Bengkulu,Bawang Merah,2021,Februari,"Rp29,351"
18,Lampung,Bawang Merah,2021,Februari,"Rp28,531"
19,Kepulauan Bangka Belitung,Bawang Merah,2021,Februari,"Rp36,084"
21,Kepulauan Riau,Bawang Merah,2021,Februari,"Rp32,692"
31,DKI Jakarta,Bawang Merah,2021,Februari,"Rp35,812"
32,Jawa Barat,Bawang Merah,2021,Februari,"Rp30,047"
33,Jawa Tengah,Bawang Merah,2021,Februari,"Rp28,766"
34,DI Yogyakarta,Bawang Merah,2021,Februari,"Rp26,665"
35,Jawa Timur,Bawang Merah,2021,Februari,"Rp25,609"
36,Banten,Bawang Merah,2021,Februari,"Rp30,252"
51,Bali,Bawang Merah,2021,Februari,"Rp24,377"
52,Nusa Tenggara Barat,Bawang Merah,2021,Februari,"Rp27,036"
53,Nusa Tenggara Timur,Bawang Merah,2021,Februari,"Rp33,641"
61,Kalimantan Barat,Bawang Merah,2021,Februari,"Rp35,479"
62,Kalimantan Tengah,Bawang Merah,2021,Februari,"Rp31,661"
63,Kalimantan Selatan,Bawang Merah,2021,Februari,"Rp27,608"
64,Kalimantan Timur,Bawang Merah,2021,Februari,"Rp27,957"
65,Kalimantan Utara,Bawang Merah,2021,Februari,"Rp34,321"
71,Sulawesi Utara,Bawang Merah,2021,Februari,"Rp33,420"
72,Sulawesi Tengah,Bawang Merah,2021,Februari,"Rp30,203"
73,Sulawesi Selatan,Bawang Merah,2021,Februari,"Rp27,119"
74,Sulawesi Tenggara,Bawang Merah,2021,Februari,"Rp30,971"
75,Gorontalo,Bawang Merah,2021,Februari,"Rp31,010"
76,Sulawesi Barat,Bawang Merah,2021,Februari,"Rp26,382"
81,Maluku,Bawang Merah,2021,Februari,"Rp37,182"
82,Maluku Utara,Bawang Merah,2021,Februari,"Rp40,505"
91,Papua Barat,Bawang Merah,2021,Februari,"Rp39,777"
94,Papua,Bawang Merah,2021,Februari,"Rp42,327"
11,Aceh,Bawang Putih (Bonggol),2021,Februari,"Rp27,079"
12,Sumatera Utara,Bawang Putih (Bonggol),2021,Februari,"Rp27,152"
13,Sumatera Barat,Bawang Putih (Bonggol),2021,Februari,"Rp25,172"
14,Riau,Bawang Putih (Bonggol),2021,Februari,"Rp25,569"
15,Jambi,Bawang Putih (Bonggol),2021,Februari,"Rp23,496"
16,Sumatera Selatan,Bawang Putih (Bonggol),2021,Februari,"Rp24,624"
17,Bengkulu,Bawang Putih (Bonggol),2021,Februari,"Rp25,846"
18,Lampung,Bawang Putih (Bonggol),2021,Februari,"Rp25,574"
19,Kepulauan Bangka Belitung,Bawang Putih (Bonggol),2021,Februari,"Rp26,574"
21,Kepulauan Riau,Bawang Putih (Bonggol),2021,Februari,"Rp26,763"
31,DKI Jakarta,Bawang Putih (Bonggol),2021,Februari,"Rp28,161"
32,Jawa Barat,Bawang Putih (Bonggol),2021,Februari,"Rp26,952"
33,Jawa Tengah,Bawang Putih (Bonggol),2021,Februari,"Rp24,139"
34,DI Yogyakarta,Bawang Putih (Bonggol),2021,Februari,"Rp22,803"
35,Jawa Timur,Bawang Putih (Bonggol),2021,Februari,"Rp22,865"
36,Banten,Bawang Putih (Bonggol),2021,Februari,"Rp25,438"
51,Bali,Bawang Putih (Bonggol),2021,Februari,"Rp22,993"
52,Nusa Tenggara Barat,Bawang Putih (Bonggol),2021,Februari,"Rp26,870"
53,Nusa Tenggara Timur,Bawang Putih (Bonggol),2021,Februari,"Rp32,197"
61,Kalimantan Barat,Bawang Putih (Bonggol),2021,Februari,"Rp27,175"
62,Kalimantan Tengah,Bawang Putih (Bonggol),2021,Februari,"Rp28,204"
63,Kalimantan Selatan,Bawang Putih (Bonggol),2021,Februari,"Rp24,813"
64,Kalimantan Timur,Bawang Putih (Bonggol),2021,Februari,"Rp26,812"
65,Kalimantan Utara,Bawang Putih (Bonggol),2021,Februari,"Rp31,050"
71,Sulawesi Utara,Bawang Putih (Bonggol),2021,Februari,"Rp31,448"
72,Sulawesi Tengah,Bawang Putih (Bonggol),2021,Februari,"Rp30,547"
73,Sulawesi Selatan,Bawang Putih (Bonggol),2021,Februari,"Rp26,804"
74,Sulawesi Tenggara,Bawang Putih (Bonggol),2021,Februari,"Rp29,640"
75,Gorontalo,Bawang Putih (Bonggol),2021,Februari,"Rp31,253"
76,Sulawesi Barat,Bawang Putih (Bonggol),2021,Februari,"Rp26,769"
81,Maluku,Bawang Putih (Bonggol),2021,Februari,"Rp30,299"
82,Maluku Utara,Bawang Putih (Bonggol),2021,Februari,"Rp36,133"
91,Papua Barat,Bawang Putih (Bonggol),2021,Februari,"Rp35,747"
94,Papua,Bawang Putih (Bonggol),2021,Februari,"Rp34,005"
11,Aceh,Cabai Merah Keriting,2021,Februari,"Rp39,211"
12,Sumatera Utara,Cabai Merah Keriting,2021,Februari,"Rp39,451"
13,Sumatera Barat,Cabai Merah Keriting,2021,Februari,"Rp43,666"
14,Riau,Cabai Merah Keriting,2021,Februari,"Rp47,233"
15,Jambi,Cabai Merah Keriting,2021,Februari,"Rp43,159"
16,Sumatera Selatan,Cabai Merah Keriting,2021,Februari,"Rp52,920"
17,Bengkulu,Cabai Merah Keriting,2021,Februari,"Rp46,733"
18,Lampung,Cabai Merah Keriting,2021,Februari,"Rp43,877"
19,Kepulauan Bangka Belitung,Cabai Merah Keriting,2021,Februari,"Rp61,092"
21,Kepulauan Riau,Cabai Merah Keriting,2021,Februari,"Rp56,916"
31,DKI Jakarta,Cabai Merah Keriting,2021,Februari,"Rp64,700"
32,Jawa Barat,Cabai Merah Keriting,2021,Februari,"Rp53,791"
33,Jawa Tengah,Cabai Merah Keriting,2021,Februari,"Rp50,714"
34,DI Yogyakarta,Cabai Merah Keriting,2021,Februari,"Rp49,083"
35,Jawa Timur,Cabai Merah Keriting,2021,Februari,"Rp46,347"
36,Banten,Cabai Merah Keriting,2021,Februari,"Rp59,182"
51,Bali,Cabai Merah Keriting,2021,Februari,"Rp62,909"
52,Nusa Tenggara Barat,Cabai Merah Keriting,2021,Februari,"Rp53,170"
53,Nusa Tenggara Timur,Cabai Merah Keriting,2021,Februari,"Rp60,616"
61,Kalimantan Barat,Cabai Merah Keriting,2021,Februari,"Rp64,649"
62,Kalimantan Tengah,Cabai Merah Keriting,2021,Februari,"Rp65,743"
63,Kalimantan Selatan,Cabai Merah Keriting,2021,Februari,"Rp54,366"
64,Kalimantan Timur,Cabai Merah Keriting,2021,Februari,"Rp42,329"
65,Kalimantan Utara,Cabai Merah Keriting,2021,Februari,"Rp61,705"
71,Sulawesi Utara,Cabai Merah Keriting,2021,Februari,"Rp40,451"
72,Sulawesi Tengah,Cabai Merah Keriting,2021,Februari,"Rp36,028"
73,Sulawesi Selatan,Cabai Merah Keriting,2021,Februari,"Rp36,537"
74,Sulawesi Tenggara,Cabai Merah Keriting,2021,Februari,"Rp40,313"
75,Gorontalo,Cabai Merah Keriting,2021,Februari,"Rp36,712"
76,Sulawesi Barat,Cabai Merah Keriting,2021,Februari,"Rp36,256"
81,Maluku,Cabai Merah Keriting,2021,Februari,"Rp42,015"
82,Maluku Utara,Cabai Merah Keriting,2021,Februari,"Rp43,549"
91,Papua Barat,Cabai Merah Keriting,2021,Februari,"Rp61,975"
94,Papua,Cabai Merah Keriting,2021,Februari,"Rp56,328"
11,Aceh,Cabai Rawit Merah,2021,Februari,"Rp56,348"
12,Sumatera Utara,Cabai Rawit Merah,2021,Februari,"Rp55,585"
13,Sumatera Barat,Cabai Rawit Merah,2021,Februari,-
14,Riau,Cabai Rawit Merah,2021,Februari,"Rp65,714"
15,Jambi,Cabai Rawit Merah,2021,Februari,"Rp64,862"
16,Sumatera Selatan,Cabai Rawit Merah,2021,Februari,"Rp73,546"
17,Bengkulu,Cabai Rawit Merah,2021,Februari,"Rp70,167"
18,Lampung,Cabai Rawit Merah,2021,Februari,"Rp67,658"
19,Kepulauan Bangka Belitung,Cabai Rawit Merah,2021,Februari,"Rp92,233"
21,Kepulauan Riau,Cabai Rawit Merah,2021,Februari,"Rp87,023"
31,DKI Jakarta,Cabai Rawit Merah,2021,Februari,"Rp90,561"
32,Jawa Barat,Cabai Rawit Merah,2021,Februari,"Rp84,563"
33,Jawa Tengah,Cabai Rawit Merah,2021,Februari,"Rp78,088"
34,DI Yogyakarta,Cabai Rawit Merah,2021,Februari,"Rp76,000"
35,Jawa Timur,Cabai Rawit Merah,2021,Februari,"Rp74,553"
36,Banten,Cabai Rawit Merah,2021,Februari,"Rp83,687"
51,Bali,Cabai Rawit Merah,2021,Februari,"Rp78,264"
52,Nusa Tenggara Barat,Cabai Rawit Merah,2021,Februari,"Rp67,819"
53,Nusa Tenggara Timur,Cabai Rawit Merah,2021,Februari,"Rp61,061"
61,Kalimantan Barat,Cabai Rawit Merah,2021,Februari,"Rp104,465"
62,Kalimantan Tengah,Cabai Rawit Merah,2021,Februari,"Rp95,260"
63,Kalimantan Selatan,Cabai Rawit Merah,2021,Februari,"Rp86,792"
64,Kalimantan Timur,Cabai Rawit Merah,2021,Februari,"Rp76,981"
65,Kalimantan Utara,Cabai Rawit Merah,2021,Februari,"Rp86,458"
71,Sulawesi Utara,Cabai Rawit Merah,2021,Februari,"Rp70,435"
72,Sulawesi Tengah,Cabai Rawit Merah,2021,Februari,"Rp63,125"
73,Sulawesi Selatan,Cabai Rawit Merah,2021,Februari,"Rp52,991"
74,Sulawesi Tenggara,Cabai Rawit Merah,2021,Februari,"Rp46,778"
75,Gorontalo,Cabai Rawit Merah,2021,Februari,"Rp69,632"
76,Sulawesi Barat,Cabai Rawit Merah,2021,Februari,"Rp50,465"
81,Maluku,Cabai Rawit Merah,2021,Februari,"Rp66,342"
82,Maluku Utara,Cabai Rawit Merah,2021,Februari,"Rp80,206"
91,Papua Barat,Cabai Rawit Merah,2021,Februari,"Rp89,483"
94,Papua,Cabai Rawit Merah,2021,Februari,"Rp73,353"
11,Aceh,Daging Sapi Murni,2021,Februari,"Rp143,485"
12,Sumatera Utara,Daging Sapi Murni,2021,Februari,"Rp124,489"
13,Sumatera Barat,Daging Sapi Murni,2021,Februari,"Rp123,213"
14,Riau,Daging Sapi Murni,2021,Februari,"Rp123,434"
15,Jambi,Daging Sapi Murni,2021,Februari,"Rp123,452"
16,Sumatera Selatan,Daging Sapi Murni,2021,Februari,"Rp122,478"
17,Bengkulu,Daging Sapi Murni,2021,Februari,"Rp125,829"
18,Lampung,Daging Sapi Murni,2021,Februari,"Rp120,749"
19,Kepulauan Bangka Belitung,Daging Sapi Murni,2021,Februari,"Rp124,802"
21,Kepulauan Riau,Daging Sapi Murni,2021,Februari,"Rp130,172"
31,DKI Jakarta,Daging Sapi Murni,2021,Februari,"Rp124,302"
32,Jawa Barat,Daging Sapi Murni,2021,Februari,"Rp118,890"
33,Jawa Tengah,Daging Sapi Murni,2021,Februari,"Rp115,517"
34,DI Yogyakarta,Daging Sapi Murni,2021,Februari,"Rp124,138"
35,Jawa Timur,Daging Sapi Murni,2021,Februari,"Rp109,444"
36,Banten,Daging Sapi Murni,2021,Februari,"Rp121,804"
51,Bali,Daging Sapi Murni,2021,Februari,"Rp108,263"
52,Nusa Tenggara Barat,Daging Sapi Murni,2021,Februari,"Rp125,253"
53,Nusa Tenggara Timur,Daging Sapi Murni,2021,Februari,"Rp112,381"
61,Kalimantan Barat,Daging Sapi Murni,2021,Februari,"Rp136,256"
62,Kalimantan Tengah,Daging Sapi Murni,2021,Februari,"Rp139,038"
63,Kalimantan Selatan,Daging Sapi Murni,2021,Februari,"Rp126,291"
64,Kalimantan Timur,Daging Sapi Murni,2021,Februari,"Rp128,286"
65,Kalimantan Utara,Daging Sapi Murni,2021,Februari,"Rp135,956"
71,Sulawesi Utara,Daging Sapi Murni,2021,Februari,"Rp116,951"
72,Sulawesi Tengah,Daging Sapi Murni,2021,Februari,"Rp124,716"
73,Sulawesi Selatan,Daging Sapi Murni,2021,Februari,"Rp114,695"
74,Sulawesi Tenggara,Daging Sapi Murni,2021,Februari,"Rp120,976"
75,Gorontalo,Daging Sapi Murni,2021,Februari,"Rp120,000"
76,Sulawesi Barat,Daging Sapi Murni,2021,Februari,"Rp118,690"
81,Maluku,Daging Sapi Murni,2021,Februari,"Rp109,500"
82,Maluku Utara,Daging Sapi Murni,2021,Februari,"Rp117,616"
91,Papua Barat,Daging Sapi Murni,2021,Februari,"Rp128,495"
94,Papua,Daging Sapi Murni,2021,Februari,"Rp130,444"
11,Aceh,Daging Ayam Ras,2021,Februari,"Rp31,048"
12,Sumatera Utara,Daging Ayam Ras,2021,Februari,"Rp33,835"
13,Sumatera Barat,Daging Ayam Ras,2021,Februari,"Rp29,796"
14,Riau,Daging Ayam Ras,2021,Februari,"Rp31,025"
15,Jambi,Daging Ayam Ras,2021,Februari,"Rp34,443"
16,Sumatera Selatan,Daging Ayam Ras,2021,Februari,"Rp31,198"
17,Bengkulu,Daging Ayam Ras,2021,Februari,"Rp36,945"
18,Lampung,Daging Ayam Ras,2021,Februari,"Rp32,171"
19,Kepulauan Bangka Belitung,Daging Ayam Ras,2021,Februari,"Rp33,785"
21,Kepulauan Riau,Daging Ayam Ras,2021,Februari,"Rp36,980"
31,DKI Jakarta,Daging Ayam Ras,2021,Februari,"Rp34,553"
32,Jawa Barat,Daging Ayam Ras,2021,Februari,"Rp34,906"
33,Jawa Tengah,Daging Ayam Ras,2021,Februari,"Rp32,686"
34,DI Yogyakarta,Daging Ayam Ras,2021,Februari,"Rp31,542"
35,Jawa Timur,Daging Ayam Ras,2021,Februari,"Rp31,873"
36,Banten,Daging Ayam Ras,2021,Februari,"Rp34,761"
51,Bali,Daging Ayam Ras,2021,Februari,"Rp35,584"
52,Nusa Tenggara Barat,Daging Ayam Ras,2021,Februari,"Rp43,294"
53,Nusa Tenggara Timur,Daging Ayam Ras,2021,Februari,"Rp38,870"
61,Kalimantan Barat,Daging Ayam Ras,2021,Februari,"Rp40,778"
62,Kalimantan Tengah,Daging Ayam Ras,2021,Februari,"Rp40,159"
63,Kalimantan Selatan,Daging Ayam Ras,2021,Februari,"Rp32,850"
64,Kalimantan Timur,Daging Ayam Ras,2021,Februari,"Rp33,725"
65,Kalimantan Utara,Daging Ayam Ras,2021,Februari,"Rp40,793"
71,Sulawesi Utara,Daging Ayam Ras,2021,Februari,"Rp33,826"
72,Sulawesi Tengah,Daging Ayam Ras,2021,Februari,"Rp34,185"
73,Sulawesi Selatan,Daging Ayam Ras,2021,Februari,"Rp27,336"
74,Sulawesi Tenggara,Daging Ayam Ras,2021,Februari,"Rp32,880"
75,Gorontalo,Daging Ayam Ras,2021,Februari,"Rp28,254"
76,Sulawesi Barat,Daging Ayam Ras,2021,Februari,"Rp28,338"
81,Maluku,Daging Ayam Ras,2021,Februari,"Rp38,664"
82,Maluku Utara,Daging Ayam Ras,2021,Februari,"Rp41,778"
91,Papua Barat,Daging Ayam Ras,2021,Februari,"Rp42,294"
94,Papua,Daging Ayam Ras,2021,Februari,"Rp34,796"
11,Aceh,Telur Ayam Ras,2021,Februari,"Rp22,971"
12,Sumatera Utara,Telur Ayam Ras,2021,Februari,"Rp25,923"
13,Sumatera Barat,Telur Ayam Ras,2021,Februari,"Rp23,998"
14,Riau,Telur Ayam Ras,2021,Februari,"Rp23,762"
15,Jambi,Telur Ayam Ras,2021,Februari,"Rp25,523"
16,Sumatera Selatan,Telur Ayam Ras,2021,Februari,"Rp22,560"
17,Bengkulu,Telur Ayam Ras,2021,Februari,"Rp22,877"
18,Lampung,Telur Ayam Ras,2021,Februari,"Rp24,109"
19,Kepulauan Bangka Belitung,Telur Ayam Ras,2021,Februari,"Rp25,735"
21,Kepulauan Riau,Telur Ayam Ras,2021,Februari,"Rp24,623"
31,DKI Jakarta,Telur Ayam Ras,2021,Februari,"Rp24,998"
32,Jawa Barat,Telur Ayam Ras,2021,Februari,"Rp24,012"
33,Jawa Tengah,Telur Ayam Ras,2021,Februari,"Rp23,204"
34,DI Yogyakarta,Telur Ayam Ras,2021,Februari,"Rp22,577"
35,Jawa Timur,Telur Ayam Ras,2021,Februari,"Rp22,574"
36,Banten,Telur Ayam Ras,2021,Februari,"Rp23,959"
51,Bali,Telur Ayam Ras,2021,Februari,"Rp22,877"
52,Nusa Tenggara Barat,Telur Ayam Ras,2021,Februari,"Rp26,198"
53,Nusa Tenggara Timur,Telur Ayam Ras,2021,Februari,"Rp27,594"
61,Kalimantan Barat,Telur Ayam Ras,2021,Februari,"Rp29,311"
62,Kalimantan Tengah,Telur Ayam Ras,2021,Februari,"Rp28,111"
63,Kalimantan Selatan,Telur Ayam Ras,2021,Februari,"Rp25,590"
64,Kalimantan Timur,Telur Ayam Ras,2021,Februari,"Rp29,043"
65,Kalimantan Utara,Telur Ayam Ras,2021,Februari,"Rp29,597"
